#,Date-Time (HST),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux)
1639,08/14/2022 03:17:59,26.81,0.00
1640,08/14/2022 03:18:59,26.81,0.00
1641,08/14/2022 03:19:59,26.81,0.00
1642,08/14/2022 03:20:59,26.85,0.00
1643,08/14/2022 03:21:59,26.85,0.00
1644,08/14/2022 03:22:59,26.81,0.00
1645,08/14/2022 03:23:59,26.85,0.00
1646,08/14/2022 03:24:59,26.85,0.00
1647,08/14/2022 03:25:59,26.81,0.00
1648,08/14/2022 03:26:59,26.81,0.00
1649,08/14/2022 03:27:59,26.85,0.00
1650,08/14/2022 03:28:59,26.81,0.00
1651,08/14/2022 03:29:59,26.85,0.00
1652,08/14/2022 03:30:59,26.85,0.00
1653,08/14/2022 03:31:59,26.81,0.00
1654,08/14/2022 03:32:59,26.85,0.00
1655,08/14/2022 03:33:59,26.81,0.00
1656,08/14/2022 03:34:59,26.81,0.00
1657,08/14/2022 03:35:59,26.85,0.00
1658,08/14/2022 03:36:59,26.81,0.00
1659,08/14/2022 03:37:59,26.77,0.00
1660,08/14/2022 03:38:59,26.81,0.00
1661,08/14/2022 03:39:59,26.81,0.00
1662,08/14/2022 03:40:59,26.81,0.00
1663,08/14/2022 03:41:59,26.81,0.00
1664,08/14/2022 03:42:59,26.81,0.00
1665,08/14/2022 03:43:59,26.81,0.00
1666,08/14/2022 03:44:59,26.81,0.00
1667,08/14/2022 03:45:59,26.81,0.00
1668,08/14/2022 03:46:59,26.85,0.00
1669,08/14/2022 03:47:59,26.77,0.00
1670,08/14/2022 03:48:59,26.81,0.00
1671,08/14/2022 03:49:59,26.85,0.00
1672,08/14/2022 03:50:59,26.81,0.00
1673,08/14/2022 03:51:59,26.77,0.00
1674,08/14/2022 03:52:59,26.81,0.00
1675,08/14/2022 03:53:59,26.77,0.00
1676,08/14/2022 03:54:59,26.81,0.00
1677,08/14/2022 03:55:59,26.81,0.00
1678,08/14/2022 03:56:59,26.85,0.00
1679,08/14/2022 03:57:59,26.81,0.00
1680,08/14/2022 03:58:59,26.81,0.00
1681,08/14/2022 03:59:59,26.81,0.00
1682,08/14/2022 04:00:59,26.77,0.00
1683,08/14/2022 04:01:59,26.81,0.00
1684,08/14/2022 04:02:59,26.85,0.00
1685,08/14/2022 04:03:59,26.77,0.00
1686,08/14/2022 04:04:59,26.81,0.00
1687,08/14/2022 04:05:59,26.77,0.00
1688,08/14/2022 04:06:59,26.81,0.00
1689,08/14/2022 04:07:59,26.77,0.00
1690,08/14/2022 04:08:59,26.77,0.00
1691,08/14/2022 04:09:59,26.81,0.00
1692,08/14/2022 04:10:59,26.77,0.00
1693,08/14/2022 04:11:59,26.72,0.00
1694,08/14/2022 04:12:59,26.81,0.00
1695,08/14/2022 04:13:59,26.77,0.00
1696,08/14/2022 04:14:59,26.81,0.00
1697,08/14/2022 04:15:59,26.72,0.00
1698,08/14/2022 04:16:59,26.77,0.00
1699,08/14/2022 04:17:59,26.81,0.00
1700,08/14/2022 04:18:59,26.77,0.00
1701,08/14/2022 04:19:59,26.77,0.00
1702,08/14/2022 04:20:59,26.81,0.00
1703,08/14/2022 04:21:59,26.77,0.00
1704,08/14/2022 04:22:59,26.72,0.00
1705,08/14/2022 04:23:59,26.72,0.00
1706,08/14/2022 04:24:59,26.77,0.00
1707,08/14/2022 04:25:59,26.81,0.00
1708,08/14/2022 04:26:59,26.72,0.00
1709,08/14/2022 04:27:59,26.77,0.00
1710,08/14/2022 04:28:59,26.81,0.00
1711,08/14/2022 04:29:59,26.72,0.00
1712,08/14/2022 04:30:59,26.72,0.00
1713,08/14/2022 04:31:59,26.77,0.00
1714,08/14/2022 04:32:59,26.77,0.00
1715,08/14/2022 04:33:59,26.72,0.00
1716,08/14/2022 04:34:59,26.77,0.00
1717,08/14/2022 04:35:59,26.77,0.00
1718,08/14/2022 04:36:59,26.72,0.00
1719,08/14/2022 04:37:59,26.77,0.00
1720,08/14/2022 04:38:59,26.72,0.00
1721,08/14/2022 04:39:59,26.72,0.00
1722,08/14/2022 04:40:59,26.72,0.00
1723,08/14/2022 04:41:59,26.77,0.00
1724,08/14/2022 04:42:59,26.72,0.00
1725,08/14/2022 04:43:59,26.77,0.00
1726,08/14/2022 04:44:59,26.72,0.00
1727,08/14/2022 04:45:59,26.72,0.00
1728,08/14/2022 04:46:59,26.72,0.00
1729,08/14/2022 04:47:59,26.77,0.00
1730,08/14/2022 04:48:59,26.72,0.00
1731,08/14/2022 04:49:59,26.77,0.00
1732,08/14/2022 04:50:59,26.77,0.00
1733,08/14/2022 04:51:59,26.72,0.00
1734,08/14/2022 04:52:59,26.72,0.00
1735,08/14/2022 04:53:59,26.72,0.00
1736,08/14/2022 04:54:59,26.77,0.00
1737,08/14/2022 04:55:59,26.77,0.00
1738,08/14/2022 04:56:59,26.72,0.00
1739,08/14/2022 04:57:59,26.77,0.00
1740,08/14/2022 04:58:59,26.77,0.00
1741,08/14/2022 04:59:59,26.77,0.00
1742,08/14/2022 05:00:59,26.72,0.00
1743,08/14/2022 05:01:59,26.72,0.00
1744,08/14/2022 05:02:59,26.72,0.00
1745,08/14/2022 05:03:59,26.72,0.00
1746,08/14/2022 05:04:59,26.72,0.00
1747,08/14/2022 05:05:59,26.72,0.00
1748,08/14/2022 05:06:59,26.77,0.00
1749,08/14/2022 05:07:59,26.68,0.00
1750,08/14/2022 05:08:59,26.72,0.00
1751,08/14/2022 05:09:59,26.72,0.00
1752,08/14/2022 05:10:59,26.72,0.00
1753,08/14/2022 05:11:59,26.77,0.00
1754,08/14/2022 05:12:59,26.72,0.00
1755,08/14/2022 05:13:59,26.72,0.00
1756,08/14/2022 05:14:59,26.77,0.00
1757,08/14/2022 05:15:59,26.72,0.00
1758,08/14/2022 05:16:59,26.77,0.00
1759,08/14/2022 05:17:59,26.72,0.00
1760,08/14/2022 05:18:59,26.72,0.00
1761,08/14/2022 05:19:59,26.77,0.00
1762,08/14/2022 05:20:59,26.72,0.00
1763,08/14/2022 05:21:59,26.72,0.00
1764,08/14/2022 05:22:59,26.72,0.00
1765,08/14/2022 05:23:59,26.77,0.00
1766,08/14/2022 05:24:59,26.68,0.00
1767,08/14/2022 05:25:59,26.72,0.00
1768,08/14/2022 05:26:59,26.68,0.00
1769,08/14/2022 05:27:59,26.72,0.00
1770,08/14/2022 05:28:59,26.77,0.00
1771,08/14/2022 05:29:59,26.72,0.00
1772,08/14/2022 05:30:59,26.77,0.00
1773,08/14/2022 05:31:59,26.72,0.00
1774,08/14/2022 05:32:59,26.72,0.00
1775,08/14/2022 05:33:59,26.77,0.00
1776,08/14/2022 05:34:59,26.68,0.00
1777,08/14/2022 05:35:59,26.72,0.00
1778,08/14/2022 05:36:59,26.72,0.00
1779,08/14/2022 05:37:59,26.72,0.00
1780,08/14/2022 05:38:59,26.72,0.00
1781,08/14/2022 05:39:59,26.72,0.00
1782,08/14/2022 05:40:59,26.72,0.00
1783,08/14/2022 05:41:59,26.72,0.00
1784,08/14/2022 05:42:59,26.72,0.00
1785,08/14/2022 05:43:59,26.72,0.00
1786,08/14/2022 05:44:59,26.72,0.00
1787,08/14/2022 05:45:59,26.68,0.00
1788,08/14/2022 05:46:59,26.68,0.00
1789,08/14/2022 05:47:59,26.72,0.00
1790,08/14/2022 05:48:59,26.72,0.00
1791,08/14/2022 05:49:59,26.72,0.00
1792,08/14/2022 05:50:59,26.72,0.00
1793,08/14/2022 05:51:59,26.72,0.00
1794,08/14/2022 05:52:59,26.68,0.00
1795,08/14/2022 05:53:59,26.68,0.00
1796,08/14/2022 05:54:59,26.68,0.61
1797,08/14/2022 05:55:59,26.72,0.00
1798,08/14/2022 05:56:59,26.77,0.20
1799,08/14/2022 05:57:59,26.68,0.20
1800,08/14/2022 05:58:59,26.72,0.61
1801,08/14/2022 05:59:59,26.68,1.03
1802,08/14/2022 06:00:59,26.68,1.44
1803,08/14/2022 06:01:59,26.68,1.64
1804,08/14/2022 06:02:59,26.68,2.06
1805,08/14/2022 06:03:59,26.64,2.67
1806,08/14/2022 06:04:59,26.68,2.47
1807,08/14/2022 06:05:59,26.68,4.12
1808,08/14/2022 06:06:59,26.72,4.94
1809,08/14/2022 06:07:59,26.72,4.97
1810,08/14/2022 06:08:59,26.72,5.17
1811,08/14/2022 06:09:59,26.68,6.82
1812,08/14/2022 06:10:59,26.68,8.68
1813,08/14/2022 06:11:59,26.68,6.00
1814,08/14/2022 06:12:59,26.72,6.41
1815,08/14/2022 06:13:59,26.68,10.97
1816,08/14/2022 06:14:59,26.68,10.14
1817,08/14/2022 06:15:59,26.72,10.76
1818,08/14/2022 06:16:59,26.72,12.21
1819,08/14/2022 06:17:59,26.64,18.65
1820,08/14/2022 06:18:59,26.72,13.88
1821,08/14/2022 06:19:59,26.72,19.68
1822,08/14/2022 06:20:59,26.68,12.21
1823,08/14/2022 06:21:59,26.64,22.41
1824,08/14/2022 06:22:59,26.68,16.97
1825,08/14/2022 06:23:59,26.72,19.24
1826,08/14/2022 06:24:59,26.72,21.12
1827,08/14/2022 06:25:59,26.68,23.64
1828,08/14/2022 06:26:59,26.68,21.58
1829,08/14/2022 06:27:59,26.72,26.48
1830,08/14/2022 06:28:59,26.72,43.12
1831,08/14/2022 06:29:59,26.68,36.06
1832,08/14/2022 06:30:59,26.64,34.77
1833,08/14/2022 06:31:59,26.68,28.95
1834,08/14/2022 06:32:59,26.68,37.30
1835,08/14/2022 06:33:59,26.68,50.90
1836,08/14/2022 06:34:59,26.72,43.48
1837,08/14/2022 06:35:59,26.72,89.52
1838,08/14/2022 06:36:59,26.68,55.42
1839,08/14/2022 06:37:59,26.72,36.42
1840,08/14/2022 06:38:59,26.72,47.96
1841,08/14/2022 06:39:59,26.68,47.64
1842,08/14/2022 06:40:59,26.68,60.12
1843,08/14/2022 06:41:59,26.68,108.68
1844,08/14/2022 06:42:59,26.68,49.66
1845,08/14/2022 06:43:59,26.72,55.94
1846,08/14/2022 06:44:59,26.72,48.88
1847,08/14/2022 06:45:59,26.68,62.18
1848,08/14/2022 06:46:59,26.68,48.42
1849,08/14/2022 06:47:59,26.68,58.00
1850,08/14/2022 06:48:59,26.68,59.24
1851,08/14/2022 06:49:59,26.72,50.48
1852,08/14/2022 06:50:59,26.72,63.42
1853,08/14/2022 06:51:59,26.68,87.88
1854,08/14/2022 06:52:59,26.68,86.24
1855,08/14/2022 06:53:59,26.64,72.12
1856,08/14/2022 06:54:59,26.72,76.24
1857,08/14/2022 06:55:59,26.68,111.04
1858,08/14/2022 06:56:59,26.72,80.46
1859,08/14/2022 06:57:59,26.72,92.80
1860,08/14/2022 06:58:59,26.68,103.64
1861,08/14/2022 06:59:59,26.72,91.28
1862,08/14/2022 07:00:59,26.68,116.20
1863,08/14/2022 07:01:59,26.72,77.88
1864,08/14/2022 07:02:59,26.68,78.72
1865,08/14/2022 07:03:59,26.68,66.34
1866,08/14/2022 07:04:59,26.68,78.72
1867,08/14/2022 07:05:59,26.68,74.60
1868,08/14/2022 07:06:59,26.68,57.08
1869,08/14/2022 07:07:59,26.68,79.54
1870,08/14/2022 07:08:59,26.68,76.24
1871,08/14/2022 07:09:59,26.68,69.18
1872,08/14/2022 07:10:59,26.68,79.54
1873,08/14/2022 07:11:59,26.68,146.60
1874,08/14/2022 07:12:59,26.72,96.12
1875,08/14/2022 07:13:59,26.68,82.12
1876,08/14/2022 07:14:59,26.68,69.64
1877,08/14/2022 07:15:59,26.68,57.90
1878,08/14/2022 07:16:59,26.68,154.96
1879,08/14/2022 07:17:59,26.72,134.24
1880,08/14/2022 07:18:59,26.68,169.04
1881,08/14/2022 07:19:59,26.72,149.20
1882,08/14/2022 07:20:59,26.68,106.92
1883,08/14/2022 07:21:59,26.72,126.00
1884,08/14/2022 07:22:59,26.72,120.96
1885,08/14/2022 07:23:59,26.68,79.54
1886,08/14/2022 07:24:59,26.72,81.18
1887,08/14/2022 07:25:59,26.68,142.48
1888,08/14/2022 07:26:59,26.68,106.12
1889,08/14/2022 07:27:59,26.72,192.24
1890,08/14/2022 07:28:59,26.72,229.76
1891,08/14/2022 07:29:59,26.72,174.96
1892,08/14/2022 07:30:59,26.72,95.40
1893,08/14/2022 07:31:59,26.72,125.16
1894,08/14/2022 07:32:59,26.72,213.04
1895,08/14/2022 07:33:59,26.72,99.52
1896,08/14/2022 07:34:59,26.72,134.24
1897,08/14/2022 07:35:59,26.72,108.60
1898,08/14/2022 07:36:59,26.72,109.40
1899,08/14/2022 07:37:59,26.72,134.24
1900,08/14/2022 07:38:59,26.72,147.52
1901,08/14/2022 07:39:59,26.72,136.72
1902,08/14/2022 07:40:59,26.72,138.36
1903,08/14/2022 07:41:59,26.77,114.36
1904,08/14/2022 07:42:59,26.72,150.84
1905,08/14/2022 07:43:59,26.72,84.56
1906,08/14/2022 07:44:59,26.77,130.96
1907,08/14/2022 07:45:59,26.72,105.28
1908,08/14/2022 07:46:59,26.72,189.76
1909,08/14/2022 07:47:59,26.81,241.28
1910,08/14/2022 07:48:59,26.77,155.88
1911,08/14/2022 07:49:59,26.72,200.48
1912,08/14/2022 07:50:59,26.77,230.56
1913,08/14/2022 07:51:59,26.77,215.52
1914,08/14/2022 07:52:59,26.81,442.72
1915,08/14/2022 07:53:59,26.77,369.76
1916,08/14/2022 07:54:59,26.77,199.68
1917,08/14/2022 07:55:59,26.81,203.76
1918,08/14/2022 07:56:59,26.77,196.32
1919,08/14/2022 07:57:59,26.81,188.08
1920,08/14/2022 07:58:59,26.81,138.48
1921,08/14/2022 07:59:59,26.81,137.52
1922,08/14/2022 08:00:59,26.81,101.16
1923,08/14/2022 08:01:59,26.81,218.80
1924,08/14/2022 08:02:59,26.81,193.84
1925,08/14/2022 08:03:59,26.77,79.54
1926,08/14/2022 08:04:59,26.77,116.00
1927,08/14/2022 08:05:59,26.81,104.48
1928,08/14/2022 08:06:59,26.77,118.56
1929,08/14/2022 08:07:59,26.77,125.16
1930,08/14/2022 08:08:59,26.81,80.36
1931,08/14/2022 08:09:59,26.81,103.64
1932,08/14/2022 08:10:59,26.81,68.36
1933,08/14/2022 08:11:59,26.77,130.12
1934,08/14/2022 08:12:59,26.72,127.64
1935,08/14/2022 08:13:59,26.77,134.24
1936,08/14/2022 08:14:59,26.81,133.52
1937,08/14/2022 08:15:59,26.85,118.56
1938,08/14/2022 08:16:59,26.77,93.64
1939,08/14/2022 08:17:59,26.77,144.96
1940,08/14/2022 08:18:59,26.81,123.52
1941,08/14/2022 08:19:59,26.81,130.96
1942,08/14/2022 08:20:59,26.81,126.00
1943,08/14/2022 08:21:59,26.81,148.36
1944,08/14/2022 08:22:59,26.81,133.40
1945,08/14/2022 08:23:59,26.77,144.24
1946,08/14/2022 08:24:59,26.77,859.20
1947,08/14/2022 08:25:59,26.81,318.32
1948,08/14/2022 08:26:59,26.81,120.24
1949,08/14/2022 08:27:59,26.77,166.56
1950,08/14/2022 08:28:59,26.81,160.84
1951,08/14/2022 08:29:59,26.77,125.16
1952,08/14/2022 08:30:59,26.81,202.16
1953,08/14/2022 08:31:59,26.81,154.96
1954,08/14/2022 08:32:59,26.81,399.68
1955,08/14/2022 08:33:59,26.81,161.56
1956,08/14/2022 08:34:59,26.77,115.28
1957,08/14/2022 08:35:59,26.81,214.88
1958,08/14/2022 08:36:59,26.81,208.96
1959,08/14/2022 08:37:59,26.81,138.36
1960,08/14/2022 08:38:59,26.77,149.20
1961,08/14/2022 08:39:59,26.77,160.84
1962,08/14/2022 08:40:59,26.81,197.36
1963,08/14/2022 08:41:59,26.81,186.48
1964,08/14/2022 08:42:59,26.81,97.04
1965,08/14/2022 08:43:59,26.81,373.92
1966,08/14/2022 08:44:59,26.81,129.28
1967,08/14/2022 08:45:59,26.81,131.76
1968,08/14/2022 08:46:59,26.81,109.40
1969,08/14/2022 08:47:59,26.85,160.84
1970,08/14/2022 08:48:59,26.81,161.64
1971,08/14/2022 08:49:59,26.81,185.84
1972,08/14/2022 08:50:59,26.85,655.04
1973,08/14/2022 08:51:59,26.85,166.64
1974,08/14/2022 08:52:59,26.77,154.96
1975,08/14/2022 08:53:59,26.85,198.80
1976,08/14/2022 08:54:59,26.85,200.64
1977,08/14/2022 08:55:59,26.81,171.52
1978,08/14/2022 08:56:59,26.85,184.80
1979,08/14/2022 08:57:59,26.85,113.52
1980,08/14/2022 08:58:59,26.81,144.12
1981,08/14/2022 08:59:59,26.85,198.00
1982,08/14/2022 09:00:59,26.85,215.28
1983,08/14/2022 09:01:59,26.85,285.20
1984,08/14/2022 09:02:59,26.85,356.16
1985,08/14/2022 09:03:59,26.85,330.72
1986,08/14/2022 09:04:59,26.85,350.40
1987,08/14/2022 09:05:59,26.85,372.32
1988,08/14/2022 09:06:59,26.94,1928.32
1989,08/14/2022 09:07:59,26.98,985.60
1990,08/14/2022 09:08:59,26.98,1344.64
1991,08/14/2022 09:09:59,26.98,936.32
1992,08/14/2022 09:10:59,26.94,1183.68
1993,08/14/2022 09:11:59,26.98,870.40
1994,08/14/2022 09:12:59,26.98,789.44
1995,08/14/2022 09:13:59,26.94,1155.52
1996,08/14/2022 09:14:59,27.02,932.16
1997,08/14/2022 09:15:59,26.98,1312.00
1998,08/14/2022 09:16:59,26.98,807.68
1999,08/14/2022 09:17:59,26.98,1430.40
2000,08/14/2022 09:18:59,27.02,1318.40
2001,08/14/2022 09:19:59,27.02,2134.40
2002,08/14/2022 09:20:59,27.02,1795.20
2003,08/14/2022 09:21:59,27.11,1235.52
2004,08/14/2022 09:22:59,27.07,1275.84
2005,08/14/2022 09:23:59,27.11,1928.32
2006,08/14/2022 09:24:59,27.07,1862.40
2007,08/14/2022 09:25:59,27.11,1302.40
2008,08/14/2022 09:26:59,27.07,1775.36
2009,08/14/2022 09:27:59,27.11,781.44
2010,08/14/2022 09:28:59,27.11,996.48
2011,08/14/2022 09:29:59,27.15,1002.24
2012,08/14/2022 09:30:59,27.15,1758.72
2013,08/14/2022 09:31:59,27.20,1730.56
2014,08/14/2022 09:32:59,27.20,1388.80
2015,08/14/2022 09:33:59,27.28,1517.44
2016,08/14/2022 09:34:59,27.28,1027.84
2017,08/14/2022 09:35:59,27.32,1617.92
2018,08/14/2022 09:36:59,27.32,1623.68
2019,08/14/2022 09:37:59,27.28,1358.08
2020,08/14/2022 09:38:59,27.32,1049.92
2021,08/14/2022 09:39:59,27.32,1152.96
2022,08/14/2022 09:40:59,27.32,1275.84
2023,08/14/2022 09:41:59,27.32,1521.28
2024,08/14/2022 09:42:59,27.41,2502.40
2025,08/14/2022 09:43:59,27.37,2365.44
2026,08/14/2022 09:44:59,27.37,1796.48
2027,08/14/2022 09:45:59,27.37,1862.40
2028,08/14/2022 09:46:59,27.37,2064.00
2029,08/14/2022 09:47:59,27.37,1338.88
2030,08/14/2022 09:48:59,27.37,1737.60
2031,08/14/2022 09:49:59,27.32,1570.56
2032,08/14/2022 09:50:59,27.37,1224.64
2033,08/14/2022 09:51:59,27.41,1208.32
2034,08/14/2022 09:52:59,27.41,2005.76
2035,08/14/2022 09:53:59,27.41,1403.52
2036,08/14/2022 09:54:59,27.41,1475.84
2037,08/14/2022 09:55:59,27.50,1608.96
2038,08/14/2022 09:56:59,27.50,2571.52
2039,08/14/2022 09:57:59,27.58,2193.92
2040,08/14/2022 09:58:59,27.63,1626.88
2041,08/14/2022 09:59:59,27.63,1809.92
2042,08/14/2022 10:00:59,27.67,2817.28
2043,08/14/2022 10:01:59,27.67,1889.28
2044,08/14/2022 10:02:59,27.71,2340.48
2045,08/14/2022 10:03:59,27.75,2915.84
2046,08/14/2022 10:04:59,27.80,3217.92
2047,08/14/2022 10:05:59,27.84,4015.36
2048,08/14/2022 10:06:59,27.88,2258.56
2049,08/14/2022 10:07:59,27.93,4055.04
2050,08/14/2022 10:08:59,27.93,3507.20
2051,08/14/2022 10:09:59,27.97,2983.68
2052,08/14/2022 10:10:59,27.97,1646.08
2053,08/14/2022 10:11:59,28.01,3339.52
2054,08/14/2022 10:12:59,28.01,2748.16
2055,08/14/2022 10:13:59,28.10,3923.20
2056,08/14/2022 10:14:59,28.10,2248.32
2057,08/14/2022 10:15:59,28.14,2367.36
2058,08/14/2022 10:16:59,28.14,2737.92
2059,08/14/2022 10:17:59,28.10,1514.88
2060,08/14/2022 10:18:59,28.18,2584.96
2061,08/14/2022 10:19:59,28.27,3356.16
2062,08/14/2022 10:20:59,28.27,3626.24
2063,08/14/2022 10:21:59,28.27,4136.96
2064,08/14/2022 10:22:59,28.35,2681.60
2065,08/14/2022 10:23:59,28.35,4074.24
2066,08/14/2022 10:24:59,28.35,1626.88
2067,08/14/2022 10:25:59,28.44,3969.28
2068,08/14/2022 10:26:59,28.44,2363.52
2069,08/14/2022 10:27:59,28.48,3454.72
2070,08/14/2022 10:28:59,28.44,2456.32
2071,08/14/2022 10:29:59,28.53,2325.76
2072,08/14/2022 10:30:59,28.53,3511.04
2073,08/14/2022 10:31:59,28.53,2689.28
2074,08/14/2022 10:32:59,28.61,2842.88
2075,08/14/2022 10:33:59,28.65,3438.08
2076,08/14/2022 10:34:59,28.65,2995.20
2077,08/14/2022 10:35:59,28.65,2596.48
2078,08/14/2022 10:36:59,28.74,3370.24
2079,08/14/2022 10:37:59,28.74,3816.96
2080,08/14/2022 10:38:59,28.74,3738.88
2081,08/14/2022 10:39:59,28.78,3632.64
2082,08/14/2022 10:40:59,28.78,2940.16
2083,08/14/2022 10:41:59,28.83,3741.44
2084,08/14/2022 10:42:59,28.83,2227.20
2085,08/14/2022 10:43:59,28.83,3065.60
2086,08/14/2022 10:44:59,28.87,3569.92
2087,08/14/2022 10:45:59,28.87,3942.40
2088,08/14/2022 10:46:59,28.91,3793.92
2089,08/14/2022 10:47:59,28.95,3722.24
2090,08/14/2022 10:48:59,29.00,2883.84
2091,08/14/2022 10:49:59,29.04,4513.28
2092,08/14/2022 10:50:59,29.04,3919.36
2093,08/14/2022 10:51:59,29.04,1838.08
2094,08/14/2022 10:52:59,29.00,1672.32
2095,08/14/2022 10:53:59,29.08,3676.16
2096,08/14/2022 10:54:59,29.08,4680.96
2097,08/14/2022 10:55:59,29.13,4186.88
2098,08/14/2022 10:56:59,29.17,4015.36
2099,08/14/2022 10:57:59,29.17,3069.44
2100,08/14/2022 10:58:59,29.30,3504.64
2101,08/14/2022 10:59:59,29.30,4862.72
2102,08/14/2022 11:00:59,29.34,3412.48
2103,08/14/2022 11:01:59,29.38,4444.16
2104,08/14/2022 11:02:59,29.38,3942.40
2105,08/14/2022 11:03:59,29.43,4381.44
2106,08/14/2022 11:04:59,29.43,4774.40
2107,08/14/2022 11:05:59,29.47,4645.12
2108,08/14/2022 11:06:59,29.51,4760.32
2109,08/14/2022 11:07:59,29.51,5113.60
2110,08/14/2022 11:08:59,29.51,1916.80
2111,08/14/2022 11:09:59,29.51,4546.56
2112,08/14/2022 11:10:59,29.56,5073.92
2113,08/14/2022 11:11:59,29.56,2172.80
2114,08/14/2022 11:12:59,29.60,4362.24
2115,08/14/2022 11:13:59,29.64,5186.56
2116,08/14/2022 11:14:59,29.68,3870.72
2117,08/14/2022 11:15:59,29.64,2942.72
2118,08/14/2022 11:16:59,29.73,3467.52
2119,08/14/2022 11:17:59,29.68,2664.96
2120,08/14/2022 11:18:59,29.77,2926.08
2121,08/14/2022 11:19:59,29.77,3381.76
2122,08/14/2022 11:20:59,29.81,6046.72
2123,08/14/2022 11:21:59,29.81,5222.40
2124,08/14/2022 11:22:59,29.77,5486.08
2125,08/14/2022 11:23:59,29.86,5222.40
2126,08/14/2022 11:24:59,29.81,4352.00
2127,08/14/2022 11:25:59,29.81,3413.76
2128,08/14/2022 11:26:59,29.81,4747.52
2129,08/14/2022 11:27:59,29.81,6108.16
2130,08/14/2022 11:28:59,29.77,1998.08
2131,08/14/2022 11:29:59,29.68,1992.96
2132,08/14/2022 11:30:59,29.73,1943.68
2133,08/14/2022 11:31:59,29.77,4262.40
2134,08/14/2022 11:32:59,29.81,5007.36
2135,08/14/2022 11:33:59,29.77,3187.20
2136,08/14/2022 11:34:59,29.77,2900.48
2137,08/14/2022 11:35:59,29.77,4632.32
2138,08/14/2022 11:36:59,29.86,5422.08
2139,08/14/2022 11:37:59,29.81,1994.24
2140,08/14/2022 11:38:59,29.73,2487.68
2141,08/14/2022 11:39:59,29.86,4051.20
2142,08/14/2022 11:40:59,29.77,4872.96
2143,08/14/2022 11:41:59,29.86,3622.40
2144,08/14/2022 11:42:59,29.86,3379.20
2145,08/14/2022 11:43:59,29.81,4051.20
2146,08/14/2022 11:44:59,29.81,4517.12
2147,08/14/2022 11:45:59,29.90,5278.72
2148,08/14/2022 11:46:59,29.86,5268.48
2149,08/14/2022 11:47:59,29.86,4331.52
2150,08/14/2022 11:48:59,29.90,4295.68
2151,08/14/2022 11:49:59,29.81,4345.60
2152,08/14/2022 11:50:59,29.81,4153.60
2153,08/14/2022 11:51:59,29.86,4423.68
2154,08/14/2022 11:52:59,29.90,4440.32
2155,08/14/2022 11:53:59,29.90,3801.60
2156,08/14/2022 11:54:59,29.90,4071.68
2157,08/14/2022 11:55:59,29.86,3563.52
2158,08/14/2022 11:56:59,29.86,4104.96
2159,08/14/2022 11:57:59,29.90,4992.00
2160,08/14/2022 11:58:59,29.94,3375.36
2161,08/14/2022 11:59:59,29.86,3998.72
2162,08/14/2022 12:00:59,29.90,4245.76
2163,08/14/2022 12:01:59,29.90,5030.40
2164,08/14/2022 12:02:59,29.94,6241.28
2165,08/14/2022 12:03:59,29.98,4615.68
2166,08/14/2022 12:04:59,29.98,4750.08
2167,08/14/2022 12:05:59,29.94,3808.00
2168,08/14/2022 12:06:59,29.94,4348.16
2169,08/14/2022 12:07:59,30.03,4803.84
2170,08/14/2022 12:08:59,29.98,4289.28
2171,08/14/2022 12:09:59,30.07,3659.52
2172,08/14/2022 12:10:59,30.07,4569.60
2173,08/14/2022 12:11:59,30.11,3833.60
2174,08/14/2022 12:12:59,30.16,4657.92
2175,08/14/2022 12:13:59,30.20,5076.48
2176,08/14/2022 12:14:59,30.20,5752.32
2177,08/14/2022 12:15:59,30.24,3816.96
2178,08/14/2022 12:16:59,30.28,5228.80
2179,08/14/2022 12:17:59,30.28,4908.80
2180,08/14/2022 12:18:59,30.28,4337.92
2181,08/14/2022 12:19:59,30.28,3143.68
2182,08/14/2022 12:20:59,30.33,2912.00
2183,08/14/2022 12:21:59,30.33,2877.44
2184,08/14/2022 12:22:59,30.24,1520.00
2185,08/14/2022 12:23:59,30.24,4391.68
2186,08/14/2022 12:24:59,30.37,5172.48
2187,08/14/2022 12:25:59,30.33,3301.12
2188,08/14/2022 12:26:59,30.46,5532.16
2189,08/14/2022 12:27:59,30.50,3477.76
2190,08/14/2022 12:28:59,30.54,4648.96
2191,08/14/2022 12:29:59,30.50,4810.24
2192,08/14/2022 12:30:59,30.59,6551.04
2193,08/14/2022 12:31:59,30.67,5783.04
2194,08/14/2022 12:32:59,30.63,5798.40
2195,08/14/2022 12:33:59,30.59,5788.16
2196,08/14/2022 12:34:59,30.50,2502.40
2197,08/14/2022 12:35:59,30.54,4776.96
2198,08/14/2022 12:36:59,30.63,5762.56
2199,08/14/2022 12:37:59,30.71,6200.32
2200,08/14/2022 12:38:59,30.67,6379.52
2201,08/14/2022 12:39:59,30.63,3613.44
2202,08/14/2022 12:40:59,30.63,4988.16
2203,08/14/2022 12:41:59,30.76,6333.44
2204,08/14/2022 12:42:59,30.63,3847.68
2205,08/14/2022 12:43:59,30.63,3801.60
2206,08/14/2022 12:44:59,30.71,6348.80
2207,08/14/2022 12:45:59,30.71,3490.56
2208,08/14/2022 12:46:59,30.71,7075.84
2209,08/14/2022 12:47:59,30.80,8286.72
2210,08/14/2022 12:48:59,30.76,4641.28
